label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,Right,0.306251,0.31379,0.0,0.342365,0.358248,-0.012439,0.392949,0.372472,-0.014593,0.432918,0.339588,-0.016413,0.458274,0.30916,-0.017883,0.425507,0.334832,0.001072,0.468391,0.316444,-0.007674,0.493867,0.298111,-0.017262,0.515669,0.281836,-0.02485,0.423277,0.291649,-0.000731,0.47101,0.269448,-0.008074,0.501262,0.251167,-0.018048,0.52678,0.233662,-0.025805,0.412478,0.255417,-0.005276,0.457342,0.22887,-0.013426,0.483631,0.213901,-0.021498,0.507368,0.200399,-0.027443,0.394079,0.219653,-0.011394,0.428301,0.195846,-0.019623,0.450749,0.184659,-0.024597,0.47346,0.176052,-0.028193
hello,Right,0.314616,0.311031,0.0,0.349029,0.356277,-0.012168,0.396067,0.371753,-0.014312,0.434782,0.335396,-0.016333,0.45678,0.299373,-0.018166,0.43008,0.334927,0.00216,0.472238,0.319962,-0.005645,0.496819,0.304327,-0.014696,0.51813,0.290385,-0.022078,0.427932,0.292145,0.000296,0.473715,0.273692,-0.006097,0.502918,0.258786,-0.015767,0.527403,0.244458,-0.023609,0.417205,0.257243,-0.00429,0.460082,0.234169,-0.011864,0.485239,0.223201,-0.020082,0.50741,0.213191,-0.026188,0.39881,0.222826,-0.010514,0.431529,0.203143,-0.018391,0.453319,0.194766,-0.023636,0.475131,0.188645,-0.027604
hello,Right,0.318216,0.303027,0.0,0.349525,0.347716,-0.010917,0.397058,0.36512,-0.012011,0.434525,0.331455,-0.012871,0.453536,0.291814,-0.013568,0.428879,0.333171,0.001321,0.471672,0.320397,-0.005778,0.49803,0.305606,-0.013862,0.519689,0.292694,-0.020519,0.428204,0.291023,-0.000403,0.473845,0.274677,-0.006249,0.504067,0.261969,-0.015094,0.528012,0.250366,-0.022106,0.41859,0.256059,-0.004474,0.461633,0.23406,-0.011276,0.487611,0.224348,-0.019233,0.509494,0.21608,-0.025151,0.401509,0.221898,-0.009993,0.433456,0.203537,-0.017259,0.454478,0.195374,-0.022138,0.474734,0.189359,-0.025776
hello,Right,0.315885,0.30907,0.0,0.349829,0.353791,-0.011526,0.39884,0.369189,-0.012278,0.437797,0.336557,-0.012732,0.459634,0.302276,-0.012759,0.42917,0.338044,0.003468,0.472074,0.326182,-0.002844,0.497486,0.312496,-0.010755,0.519407,0.299771,-0.017426,0.428282,0.297293,0.002195,0.474129,0.282529,-0.002892,0.503441,0.270693,-0.011612,0.527285,0.258734,-0.01893,0.419057,0.262192,-0.001733,0.461917,0.242839,-0.00807,0.48708,0.234189,-0.015944,0.508391,0.226136,-0.022082,0.403043,0.227108,-0.007265,0.435469,0.209478,-0.014087,0.456816,0.203638,-0.01902,0.477468,0.200965,-0.023053
hello,Right,0.317983,0.313019,0.0,0.356597,0.356462,-0.009946,0.40482,0.366881,-0.010201,0.441382,0.331437,-0.010664,0.461967,0.29612,-0.010868,0.429805,0.340675,0.005964,0.472077,0.328549,0.000236,0.4976,0.315131,-0.00756,0.520186,0.304089,-0.014301,0.428419,0.300594,0.004202,0.47348,0.28392,-0.000799,0.502751,0.271223,-0.010149,0.527328,0.260923,-0.01799,0.419336,0.266244,-0.000115,0.460856,0.246154,-0.006215,0.486162,0.236781,-0.014731,0.508094,0.229111,-0.021319,0.403959,0.232469,-0.00588,0.435829,0.215049,-0.011886,0.457196,0.207601,-0.016721,0.477611,0.20292,-0.0208
hello,Right,0.318974,0.307651,0.0,0.354271,0.351173,-0.010864,0.402449,0.362797,-0.011447,0.440056,0.329299,-0.011839,0.462151,0.297349,-0.01205,0.430002,0.338613,0.002804,0.473238,0.325039,-0.003673,0.498979,0.311079,-0.011514,0.520805,0.299016,-0.017997,0.428804,0.29837,0.001581,0.47472,0.281457,-0.0038,0.504331,0.268149,-0.012707,0.527958,0.255985,-0.020045,0.419641,0.263497,-0.00213,0.462251,0.244411,-0.008562,0.48785,0.235766,-0.016936,0.509484,0.22814,-0.023282,0.40401,0.229004,-0.007288,0.436416,0.212293,-0.014043,0.457835,0.205769,-0.019252,0.478485,0.202008,-0.023399
hello,Right,0.319314,0.310139,0.0,0.354261,0.352992,-0.009201,0.402284,0.365991,-0.009518,0.437877,0.329886,-0.009831,0.455824,0.291943,-0.010161,0.429745,0.338883,0.002386,0.472304,0.326011,-0.003866,0.497974,0.312064,-0.011426,0.51953,0.299761,-0.017778,0.428161,0.298003,0.000173,0.474234,0.281258,-0.004967,0.503605,0.268648,-0.013501,0.526966,0.257032,-0.020644,0.418554,0.263116,-0.004208,0.460884,0.243299,-0.01014,0.486583,0.234345,-0.018116,0.508072,0.225854,-0.024372,0.402463,0.229714,-0.009872,0.434874,0.212566,-0.01581,0.456488,0.205152,-0.020316,0.477155,0.19988,-0.024177
hello,Right,0.319762,0.308197,0.0,0.355612,0.352349,-0.009308,0.403659,0.365268,-0.009346,0.439249,0.331202,-0.009381,0.456629,0.292205,-0.009374,0.430759,0.336739,0.003923,0.474015,0.323722,-0.001708,0.499367,0.309242,-0.00934,0.521173,0.296682,-0.015875,0.429312,0.296419,0.002018,0.475044,0.279595,-0.002281,0.504283,0.266343,-0.011161,0.527739,0.253696,-0.018793,0.419903,0.261592,-0.002103,0.461944,0.241989,-0.007341,0.486943,0.233508,-0.015546,0.507565,0.225013,-0.022082,0.403944,0.227938,-0.007564,0.436636,0.211279,-0.012895,0.45802,0.205021,-0.017299,0.47808,0.200961,-0.021196
hello,Right,0.317907,0.311362,0.0,0.354454,0.354618,-0.00943,0.403947,0.364835,-0.009397,0.439702,0.326849,-0.009255,0.454587,0.284825,-0.009048,0.43001,0.340029,0.003503,0.473984,0.32555,-0.001545,0.499177,0.309785,-0.00869,0.520426,0.296116,-0.014905,0.428241,0.299127,0.001752,0.474726,0.281253,-0.001766,0.503911,0.267641,-0.010006,0.527206,0.254979,-0.017294,0.41856,0.263719,-0.002206,0.460924,0.243287,-0.006972,0.486031,0.234802,-0.015156,0.507032,0.22618,-0.021764,0.402517,0.22986,-0.007505,0.435579,0.211985,-0.012421,0.456843,0.204651,-0.016644,0.47684,0.199021,-0.020564
hello,Right,0.317489,0.315674,0.0,0.35492,0.357739,-0.007749,0.404424,0.366694,-0.006886,0.440159,0.33116,-0.006206,0.456017,0.290241,-0.005711,0.43107,0.340334,0.004506,0.474845,0.324576,-0.000461,0.499795,0.308581,-0.007471,0.521256,0.294597,-0.013496,0.428771,0.300119,0.002018,0.475737,0.28108,-0.001326,0.504661,0.266523,-0.00925,0.527879,0.252523,-0.016219,0.418559,0.264388,-0.002506,0.461249,0.244409,-0.007266,0.486217,0.235078,-0.015013,0.507252,0.225373,-0.02119,0.401894,0.229235,-0.008197,0.43575,0.212361,-0.013061,0.456755,0.205754,-0.016805,0.476604,0.200636,-0.020258
hello,Right,0.317887,0.314732,0.0,0.354772,0.357774,-0.008143,0.403945,0.365246,-0.007624,0.439799,0.329659,-0.007132,0.457036,0.291081,-0.006783,0.430032,0.33918,0.003539,0.475237,0.324542,-0.001788,0.500554,0.309415,-0.00878,0.521727,0.296383,-0.014624,0.427689,0.298776,0.001552,0.475574,0.280636,-0.002243,0.504922,0.266611,-0.010453,0.528228,0.254048,-0.01752,0.41776,0.263728,-0.002439,0.460669,0.243126,-0.00727,0.486491,0.234102,-0.015366,0.507886,0.225595,-0.021793,0.401707,0.230131,-0.007561,0.43483,0.211926,-0.012483,0.456022,0.205249,-0.016566,0.47588,0.200684,-0.020216
hello,Right,0.316689,0.315259,0.0,0.354626,0.358538,-0.008749,0.402913,0.366425,-0.007788,0.437849,0.327431,-0.007196,0.453622,0.288106,-0.006187,0.429246,0.338978,0.008443,0.470912,0.32648,0.004206,0.496111,0.312288,-0.002508,0.517676,0.299526,-0.008376,0.427911,0.297613,0.006684,0.473271,0.280471,0.003443,0.502697,0.268121,-0.004622,0.52698,0.257098,-0.011327,0.418824,0.263445,0.002452,0.460154,0.242482,-0.001762,0.485898,0.234814,-0.009446,0.507905,0.227319,-0.015402,0.402981,0.23073,-0.003226,0.434028,0.212346,-0.007337,0.455078,0.204254,-0.011018,0.47486,0.198211,-0.014251
hello,Right,0.316291,0.319118,0.0,0.356275,0.363492,-0.008582,0.405237,0.371013,-0.007709,0.440219,0.330049,-0.007112,0.455971,0.288777,-0.006416,0.428818,0.343108,0.007338,0.471117,0.328622,0.003019,0.49624,0.314125,-0.003766,0.518117,0.302179,-0.00984,0.426816,0.301762,0.005239,0.473055,0.282639,0.001678,0.502034,0.269322,-0.007019,0.526003,0.258815,-0.014328,0.417103,0.2669,0.00082,0.45927,0.245086,-0.0043,0.484937,0.234827,-0.013051,0.506823,0.226082,-0.019694,0.400841,0.232897,-0.004838,0.433529,0.214382,-0.009888,0.454724,0.206353,-0.014274,0.475015,0.200945,-0.01806
hello,Right,0.316644,0.322476,0.0,0.355087,0.365109,-0.009391,0.404756,0.371561,-0.009286,0.439116,0.327769,-0.009178,0.453623,0.284258,-0.008905,0.428467,0.342794,0.004501,0.471423,0.328646,-0.000377,0.496932,0.314195,-0.007078,0.518799,0.302131,-0.012979,0.426201,0.30086,0.002723,0.472636,0.281971,-0.001089,0.502013,0.269068,-0.009246,0.52545,0.257854,-0.016226,0.416168,0.26613,-0.001318,0.457955,0.243716,-0.006158,0.483323,0.234755,-0.014222,0.504021,0.226481,-0.020513,0.399789,0.233175,-0.006691,0.432217,0.213276,-0.011278,0.453796,0.205906,-0.01534,0.473875,0.201311,-0.019035
hello,Right,0.3141,0.320317,0.0,0.350169,0.364493,-0.00867,0.401857,0.37235,-0.007738,0.437268,0.328366,-0.007233,0.450265,0.283304,-0.006524,0.427458,0.336588,0.006795,0.467469,0.321767,0.002218,0.49207,0.307912,-0.004509,0.513193,0.295377,-0.010839,0.425953,0.293177,0.004038,0.469536,0.274744,-5.3e-05,0.498284,0.262147,-0.008377,0.521216,0.250023,-0.015422,0.415996,0.258097,-0.001165,0.457963,0.23526,-0.007023,0.483373,0.228103,-0.015479,0.504349,0.221068,-0.022024,0.398938,0.22502,-0.007709,0.430997,0.203937,-0.013902,0.452199,0.196854,-0.019096,0.472192,0.19253,-0.02356
hello,Right,0.308362,0.321357,0.0,0.353799,0.363165,-0.007387,0.40352,0.364867,-0.007603,0.4383,0.326628,-0.008828,0.45838,0.291054,-0.010609,0.427435,0.312276,0.006573,0.469827,0.288774,-0.001315,0.492899,0.273584,-0.010278,0.512818,0.263258,-0.017185,0.421201,0.271428,0.002479,0.465819,0.24722,-0.004374,0.493653,0.231029,-0.014166,0.515652,0.220248,-0.021982,0.408587,0.237392,-0.004121,0.452195,0.208786,-0.012378,0.476875,0.196563,-0.020101,0.496701,0.190623,-0.025659,0.389999,0.204983,-0.011779,0.423843,0.180072,-0.0187,0.443939,0.175376,-0.022192,0.461162,0.176282,-0.025015
hello,Right,0.304415,0.341643,0.0,0.353407,0.364221,-0.008267,0.40096,0.339523,-0.010808,0.43367,0.311516,-0.015906,0.461222,0.28474,-0.020996,0.420972,0.2439,0.002229,0.457499,0.183732,-0.014735,0.483638,0.171152,-0.02937,0.501537,0.167195,-0.037963,0.408861,0.217179,-0.004325,0.447338,0.143618,-0.021014,0.475478,0.144376,-0.034341,0.489709,0.153544,-0.042114,0.390669,0.198082,-0.013964,0.425541,0.137326,-0.033004,0.444237,0.171178,-0.041825,0.448228,0.210155,-0.043925,0.367511,0.185462,-0.024796,0.400213,0.137376,-0.040483,0.420046,0.151246,-0.045938,0.427336,0.175129,-0.047096
hello,Right,0.291758,0.341054,0.0,0.345944,0.35263,-0.007232,0.395016,0.310924,-0.008316,0.425033,0.265014,-0.011768,0.451011,0.227129,-0.016407,0.407088,0.212851,0.005128,0.437787,0.154816,-0.008289,0.461261,0.127722,-0.021794,0.481881,0.105895,-0.032086,0.392411,0.187832,-0.003378,0.426824,0.108602,-0.01687,0.455478,0.070089,-0.031558,0.478611,0.042281,-0.042697,0.37112,0.177452,-0.015068,0.406336,0.096999,-0.032871,0.433889,0.068121,-0.046816,0.455865,0.050878,-0.055446,0.346211,0.181539,-0.027547,0.377957,0.129841,-0.045331,0.399797,0.111371,-0.055254,0.416436,0.099658,-0.061624
hello,Right,0.259293,0.345046,0.0,0.328656,0.352345,-0.005306,0.376548,0.297617,-0.006841,0.402778,0.234035,-0.011058,0.423546,0.190423,-0.016545,0.381532,0.210099,0.00371,0.410229,0.131902,-0.012867,0.433457,0.084211,-0.029423,0.455817,0.045117,-0.042218,0.365627,0.194405,-0.005582,0.395477,0.116085,-0.02174,0.423248,0.06625,-0.038821,0.449222,0.024052,-0.051783,0.343322,0.19382,-0.017408,0.372661,0.119639,-0.035175,0.396689,0.076668,-0.048215,0.420252,0.040556,-0.056615,0.315628,0.207556,-0.030044,0.335713,0.153506,-0.046122,0.353307,0.121149,-0.053883,0.36995,0.093744,-0.058944
hello,Right,0.243144,0.363999,0.0,0.303309,0.343393,-0.010562,0.356655,0.280985,-0.016917,0.391423,0.213366,-0.023175,0.414239,0.160654,-0.029954,0.351387,0.250781,-0.008601,0.3862,0.181782,-0.022887,0.403696,0.147862,-0.035886,0.417663,0.120241,-0.045052,0.330429,0.254427,-0.011382,0.35966,0.187006,-0.022054,0.379398,0.157453,-0.032431,0.394559,0.135898,-0.041434,0.306763,0.263402,-0.015749,0.330357,0.207811,-0.02583,0.346523,0.193234,-0.028062,0.361416,0.186257,-0.02996,0.281444,0.273889,-0.021287,0.301588,0.234551,-0.028872,0.316372,0.222366,-0.02775,0.328692,0.215029,-0.026807
hello,Right,0.26387,0.403125,0.0,0.321979,0.421339,-0.004654,0.374021,0.391627,-0.006819,0.405893,0.349083,-0.011762,0.425064,0.320921,-0.018584,0.400546,0.303496,-0.000295,0.437821,0.232252,-0.017091,0.463869,0.190172,-0.033621,0.486527,0.157234,-0.045792,0.38778,0.27883,-0.010233,0.426789,0.196156,-0.026176,0.456648,0.147713,-0.041913,0.483036,0.109935,-0.053461,0.365392,0.267737,-0.022356,0.404544,0.185469,-0.039617,0.431885,0.137684,-0.052178,0.455987,0.09983,-0.060241,0.335111,0.268486,-0.035236,0.364121,0.215986,-0.051739,0.384742,0.180214,-0.059347,0.402892,0.147662,-0.063987
hello,Right,0.280317,0.388476,0.0,0.335122,0.425407,-0.007228,0.389459,0.414431,-0.008674,0.42367,0.391826,-0.012438,0.444869,0.380892,-0.017157,0.425804,0.322062,0.001851,0.468547,0.253683,-0.013615,0.491711,0.231994,-0.026087,0.507537,0.223314,-0.033672,0.414873,0.290432,-0.006047,0.461905,0.217811,-0.020239,0.492007,0.196717,-0.031356,0.510929,0.188046,-0.038086,0.394746,0.267273,-0.017257,0.441892,0.196845,-0.034717,0.47242,0.176391,-0.044396,0.494123,0.171355,-0.048621,0.365825,0.248176,-0.029599,0.402928,0.197769,-0.047853,0.429165,0.165626,-0.055712,0.450515,0.140031,-0.058919
hello,Right,0.296147,0.369783,0.0,0.342088,0.417169,-0.006923,0.3893,0.428169,-0.006882,0.426469,0.421694,-0.008506,0.45108,0.395667,-0.010811,0.428609,0.356844,0.007021,0.474303,0.329711,-0.003138,0.497837,0.310956,-0.015234,0.517824,0.295393,-0.024228,0.423339,0.314966,0.001844,0.473096,0.280964,-0.006663,0.504235,0.262414,-0.01915,0.529393,0.248315,-0.029167,0.410237,0.279476,-0.005964,0.45793,0.245753,-0.015572,0.487,0.231503,-0.025692,0.510967,0.222132,-0.033204,0.389625,0.247385,-0.014961,0.424955,0.219392,-0.024775,0.448493,0.20834,-0.030504,0.470054,0.201309,-0.034586
hello,Right,0.311405,0.346512,0.0,0.350705,0.407537,-0.007787,0.394456,0.435348,-0.005986,0.431159,0.433509,-0.004985,0.452008,0.408534,-0.004458,0.433613,0.365504,0.008809,0.477432,0.34824,0.002291,0.502027,0.333516,-0.007275,0.523477,0.320095,-0.014812,0.430915,0.324055,0.00616,0.478692,0.30248,0.001145,0.508151,0.288657,-0.009277,0.532124,0.276141,-0.017857,0.420347,0.287703,0.001084,0.464259,0.265013,-0.005308,0.490176,0.255687,-0.013923,0.51153,0.248254,-0.020433,0.402919,0.251833,-0.005311,0.436226,0.235438,-0.011877,0.457611,0.229961,-0.016232,0.477782,0.226807,-0.01956
hello,Right,0.315496,0.323344,0.0,0.351068,0.38518,-0.008653,0.392626,0.415224,-0.008863,0.429543,0.413131,-0.009546,0.453088,0.389515,-0.010759,0.434341,0.355209,0.003888,0.47864,0.337731,-0.004097,0.504252,0.323987,-0.014106,0.527371,0.3118,-0.021855,0.4322,0.315121,0.000893,0.481099,0.30046,-0.004998,0.511357,0.290119,-0.01486,0.536031,0.280729,-0.023007,0.422078,0.279252,-0.004324,0.466633,0.262128,-0.011207,0.49304,0.25599,-0.018598,0.515224,0.252048,-0.024264,0.405068,0.242458,-0.010908,0.438932,0.230166,-0.017603,0.460416,0.226546,-0.020908,0.480487,0.224448,-0.023464
hello,Right,0.312207,0.310544,0.0,0.346662,0.372111,-0.009109,0.389135,0.403189,-0.008895,0.42585,0.409468,-0.009141,0.450546,0.391396,-0.009711,0.433004,0.346898,0.004785,0.477935,0.33371,-0.002293,0.503672,0.321911,-0.011919,0.52738,0.311498,-0.019802,0.431942,0.306903,0.002146,0.481474,0.29461,-0.003252,0.511345,0.286649,-0.013238,0.536153,0.279139,-0.021655,0.422299,0.270281,-0.002801,0.467989,0.256012,-0.009534,0.494188,0.251963,-0.017438,0.516747,0.248878,-0.023592,0.405577,0.233128,-0.009166,0.439496,0.222119,-0.016229,0.460929,0.218865,-0.020232,0.481239,0.21707,-0.023318
hello,Right,0.311756,0.298188,0.0,0.346016,0.361507,-0.008365,0.389971,0.392635,-0.007198,0.428016,0.396232,-0.006605,0.450769,0.373101,-0.006573,0.432049,0.338559,0.006525,0.476672,0.325799,0.00029,0.502153,0.314655,-0.009195,0.525903,0.303914,-0.017192,0.431473,0.298137,0.003628,0.480627,0.287136,-0.001211,0.510772,0.279593,-0.011474,0.536596,0.270857,-0.020266,0.422167,0.261661,-0.001538,0.467612,0.24849,-0.007765,0.493577,0.245439,-0.016075,0.516363,0.241706,-0.022668,0.405762,0.223734,-0.008082,0.440348,0.213474,-0.014696,0.461759,0.211404,-0.018778,0.482257,0.210248,-0.022165
hello,Right,0.313752,0.29494,0.0,0.347935,0.354143,-0.010209,0.388947,0.38759,-0.011004,0.426127,0.387573,-0.012067,0.45091,0.365027,-0.013445,0.432076,0.331247,0.004502,0.477081,0.317839,-0.002618,0.502571,0.305741,-0.012287,0.525846,0.295215,-0.020065,0.431001,0.289625,0.002142,0.480019,0.277864,-0.003141,0.51063,0.269419,-0.013475,0.536387,0.261358,-0.022191,0.421607,0.252825,-0.002577,0.466353,0.239744,-0.008829,0.492037,0.237144,-0.016523,0.514261,0.235404,-0.022606,0.404957,0.214344,-0.008836,0.439468,0.202833,-0.015321,0.461039,0.200065,-0.018716,0.481374,0.198923,-0.021401
hello,Right,0.31347,0.291347,0.0,0.344276,0.347667,-0.01275,0.387633,0.380294,-0.014241,0.426966,0.382443,-0.015422,0.453128,0.357735,-0.016792,0.431991,0.329462,0.001889,0.477169,0.315424,-0.005345,0.503765,0.304795,-0.014785,0.527013,0.296361,-0.022412,0.43119,0.288186,0.000881,0.47943,0.275415,-0.004192,0.510027,0.26698,-0.013707,0.534983,0.259849,-0.021777,0.421595,0.252284,-0.002715,0.465232,0.237967,-0.008979,0.491222,0.233541,-0.016486,0.51289,0.230743,-0.022399,0.40499,0.215451,-0.008121,0.438994,0.204055,-0.01486,0.460157,0.201039,-0.018718,0.479695,0.200631,-0.021701
hello,Right,0.312788,0.291629,0.0,0.344972,0.348603,-0.011063,0.387886,0.380589,-0.011836,0.42628,0.384888,-0.012752,0.451403,0.360101,-0.014109,0.432101,0.328481,0.003205,0.476913,0.315424,-0.004066,0.502983,0.30497,-0.013968,0.526469,0.295616,-0.02214,0.430908,0.28875,0.000894,0.479944,0.276922,-0.004772,0.510577,0.268807,-0.015374,0.53603,0.260937,-0.024411,0.420768,0.253029,-0.003853,0.465002,0.239162,-0.010972,0.491489,0.235271,-0.019714,0.513884,0.232366,-0.026568,0.40366,0.216209,-0.010169,0.437734,0.204783,-0.017534,0.459298,0.201657,-0.021991,0.479345,0.200413,-0.025608
hello,Right,0.31,0.291241,0.0,0.343182,0.349528,-0.010098,0.387852,0.379873,-0.00986,0.426869,0.38213,-0.009955,0.451836,0.357109,-0.010466,0.431729,0.328599,0.005705,0.47678,0.315303,-0.000467,0.502404,0.304637,-0.009843,0.52578,0.29498,-0.017752,0.430709,0.288063,0.003227,0.480303,0.275737,-0.001348,0.510851,0.267454,-0.011408,0.536292,0.258751,-0.020096,0.42047,0.252145,-0.001733,0.465455,0.237936,-0.00788,0.491608,0.233984,-0.01634,0.51397,0.230392,-0.023082,0.402973,0.215087,-0.00823,0.437335,0.202568,-0.014732,0.458765,0.199275,-0.018819,0.47875,0.197957,-0.022262
hello,Right,0.311378,0.290952,0.0,0.344499,0.350368,-0.01014,0.388492,0.380469,-0.010392,0.427092,0.383497,-0.010956,0.451513,0.357061,-0.012047,0.430449,0.327782,0.003872,0.476346,0.314947,-0.002832,0.502572,0.305464,-0.012142,0.525563,0.297717,-0.019907,0.429686,0.287652,0.001445,0.479072,0.273871,-0.003664,0.509593,0.265831,-0.013729,0.534138,0.258161,-0.022293,0.419858,0.252015,-0.003316,0.464409,0.237377,-0.009805,0.491106,0.233476,-0.018242,0.513152,0.230511,-0.02492,0.402464,0.215779,-0.009564,0.436387,0.203217,-0.016521,0.457873,0.199939,-0.020817,0.477776,0.198458,-0.024289
hello,Right,0.311166,0.289982,0.0,0.343631,0.349406,-0.010866,0.387834,0.381877,-0.011202,0.426964,0.384502,-0.011605,0.451007,0.357169,-0.012591,0.430265,0.327964,0.002561,0.47532,0.315278,-0.004501,0.501517,0.304927,-0.014074,0.524824,0.295657,-0.022073,0.429338,0.287709,0.000255,0.478335,0.274455,-0.00518,0.50897,0.266004,-0.0156,0.534023,0.257293,-0.024472,0.418972,0.252245,-0.004372,0.463229,0.237099,-0.011398,0.490074,0.232317,-0.02028,0.512565,0.228114,-0.027246,0.401202,0.215854,-0.010504,0.435074,0.203579,-0.01803,0.456755,0.200258,-0.022658,0.476929,0.198377,-0.026352
hello,Right,0.310366,0.291608,0.0,0.344288,0.350704,-0.010583,0.388634,0.381168,-0.010889,0.427858,0.381326,-0.011426,0.452601,0.354769,-0.012476,0.430206,0.327055,0.003439,0.475707,0.314344,-0.003885,0.502092,0.304077,-0.013494,0.525537,0.295758,-0.021422,0.42903,0.287072,0.001017,0.478059,0.274571,-0.004848,0.508819,0.266533,-0.015323,0.533844,0.259093,-0.024108,0.418794,0.251595,-0.003842,0.463077,0.23601,-0.0112,0.489509,0.231776,-0.020004,0.511601,0.229133,-0.026801,0.40126,0.214578,-0.010217,0.435221,0.201996,-0.017939,0.456951,0.198575,-0.022764,0.47725,0.197244,-0.026568
hello,Right,0.313759,0.289804,0.0,0.346741,0.349178,-0.010719,0.389733,0.380775,-0.011199,0.428283,0.383649,-0.011809,0.452714,0.355786,-0.012856,0.430214,0.327882,0.004437,0.47489,0.314678,-0.001995,0.50095,0.304193,-0.011203,0.523559,0.295534,-0.018697,0.429855,0.28673,0.002579,0.478464,0.273014,-0.001758,0.509366,0.264526,-0.011295,0.533623,0.256541,-0.019347,0.420371,0.251059,-0.001683,0.463738,0.235723,-0.007219,0.489642,0.23122,-0.014638,0.510788,0.228858,-0.020523,0.403217,0.214355,-0.007588,0.436798,0.202203,-0.013575,0.457912,0.199557,-0.016837,0.477474,0.199827,-0.019437
hello,Right,0.310769,0.290718,0.0,0.345101,0.352208,-0.009954,0.389363,0.382451,-0.00944,0.427984,0.385467,-0.009342,0.452283,0.357799,-0.009718,0.430273,0.328391,0.007323,0.475658,0.315093,0.001684,0.501891,0.305167,-0.007425,0.525117,0.297279,-0.015079,0.429345,0.287858,0.005146,0.477857,0.274311,0.001235,0.508675,0.266063,-0.008747,0.533261,0.257854,-0.017286,0.419353,0.25188,0.000452,0.462722,0.236983,-0.004946,0.489413,0.232946,-0.013142,0.511468,0.229779,-0.019679,0.401934,0.21459,-0.005828,0.436049,0.203396,-0.011708,0.457721,0.200623,-0.015292,0.477612,0.199586,-0.018286
hello,Right,0.312674,0.293535,0.0,0.347249,0.353194,-0.009647,0.390176,0.382444,-0.009526,0.428084,0.383666,-0.010023,0.452861,0.358063,-0.010918,0.43105,0.327834,0.007269,0.476088,0.315637,0.00107,0.501828,0.305854,-0.008097,0.524544,0.297893,-0.01562,0.429838,0.287438,0.004811,0.477998,0.273985,0.000312,0.508477,0.266284,-0.009782,0.53325,0.25946,-0.018285,0.419933,0.25162,-0.00018,0.463244,0.236162,-0.006158,0.489076,0.232943,-0.014062,0.510737,0.231591,-0.020247,0.402641,0.214339,-0.006731,0.436285,0.201731,-0.013346,0.457952,0.199398,-0.017224,0.478326,0.19937,-0.020259
